date,time,datetime,Tb,ID,Sample_nr
02/06/2023,02:16:44,02/06/2023 02:16,10.22,H089,
02/06/2023,02:31:44,02/06/2023 02:31,10.26,H089,
02/06/2023,02:46:44,02/06/2023 02:46,10.27,H089,
02/06/2023,03:01:44,02/06/2023 03:01,10.28,H089,
02/06/2023,03:16:44,02/06/2023 03:16,10.23,H089,
02/06/2023,03:31:44,02/06/2023 03:31,10.18,H089,
02/06/2023,03:46:44,02/06/2023 03:46,10.11,H089,
02/06/2023,04:01:43,02/06/2023 04:01,10.11,H089,
02/06/2023,04:16:43,02/06/2023 04:16,10.1,H089,
02/06/2023,04:31:43,02/06/2023 04:31,10.09,H089,
02/06/2023,04:46:43,02/06/2023 04:46,10.09,H089,
02/06/2023,05:01:43,02/06/2023 05:01,10.01,H089,
02/06/2023,05:16:43,02/06/2023 05:16,9.95,H089,
02/06/2023,05:31:43,02/06/2023 05:31,9.89,H089,
02/06/2023,05:46:43,02/06/2023 05:46,9.83,H089,
02/06/2023,06:01:43,02/06/2023 06:01,9.8,H089,
02/06/2023,06:16:43,02/06/2023 06:16,9.77,H089,
02/06/2023,06:31:43,02/06/2023 06:31,9.72,H089,
02/06/2023,06:46:42,02/06/2023 06:46,9.7,H089,
02/06/2023,07:01:42,02/06/2023 07:01,9.68,H089,
02/06/2023,07:16:42,02/06/2023 07:16,9.63,H089,
02/06/2023,07:31:42,02/06/2023 07:31,9.59,H089,
02/06/2023,07:46:42,02/06/2023 07:46,9.52,H089,
02/06/2023,08:01:42,02/06/2023 08:01,9.47,H089,
02/06/2023,08:16:42,02/06/2023 08:16,9.42,H089,
02/06/2023,08:31:42,02/06/2023 08:31,9.39,H089,
02/06/2023,08:46:42,02/06/2023 08:46,9.35,H089,
02/06/2023,09:01:42,02/06/2023 09:01,9.29,H089,
02/06/2023,09:16:41,02/06/2023 09:16,9.21,H089,
02/06/2023,09:31:41,02/06/2023 09:31,9.18,H089,
02/06/2023,09:46:41,02/06/2023 09:46,9.11,H089,
02/06/2023,10:01:41,02/06/2023 10:01,9.07,H089,
02/06/2023,10:16:41,02/06/2023 10:16,9.03,H089,
02/06/2023,10:31:41,02/06/2023 10:31,9,H089,
02/06/2023,10:46:41,02/06/2023 10:46,9.04,H089,
02/06/2023,11:01:40,02/06/2023 11:01,9.14,H089,
02/06/2023,11:16:40,02/06/2023 11:16,9.16,H089,
02/06/2023,11:31:40,02/06/2023 11:31,9.16,H089,
02/06/2023,11:46:40,02/06/2023 11:46,9.15,H089,
02/06/2023,12:01:39,02/06/2023 12:01,9.1,H089,
02/06/2023,12:16:39,02/06/2023 12:16,9.07,H089,
02/06/2023,12:31:39,02/06/2023 12:31,9.01,H089,
02/06/2023,12:46:39,02/06/2023 12:46,8.95,H089,
02/06/2023,13:01:39,02/06/2023 13:01,8.91,H089,
02/06/2023,13:16:39,02/06/2023 13:16,8.87,H089,
02/06/2023,13:31:40,02/06/2023 13:31,8.85,H089,
02/06/2023,13:46:40,02/06/2023 13:46,8.79,H089,
02/06/2023,14:01:41,02/06/2023 14:01,8.75,H089,
02/06/2023,14:16:41,02/06/2023 14:16,8.68,H089,
02/06/2023,14:31:42,02/06/2023 14:31,8.66,H089,
02/06/2023,14:46:42,02/06/2023 14:46,8.62,H089,
02/06/2023,15:01:43,02/06/2023 15:01,8.58,H089,
02/06/2023,15:16:44,02/06/2023 15:16,8.55,H089,
02/06/2023,15:31:44,02/06/2023 15:31,8.57,H089,
02/06/2023,15:46:45,02/06/2023 15:46,8.55,H089,
02/06/2023,16:01:45,02/06/2023 16:01,8.53,H089,
02/06/2023,16:16:46,02/06/2023 16:16,8.52,H089,
02/06/2023,16:31:46,02/06/2023 16:31,8.51,H089,
02/06/2023,16:46:47,02/06/2023 16:46,8.49,H089,
02/06/2023,17:01:47,02/06/2023 17:01,8.49,H089,
02/06/2023,17:16:48,02/06/2023 17:16,8.44,H089,
02/06/2023,17:31:49,02/06/2023 17:31,8.44,H089,
02/06/2023,17:46:50,02/06/2023 17:46,8.42,H089,
02/06/2023,18:01:51,02/06/2023 18:01,8.39,H089,
02/06/2023,18:16:52,02/06/2023 18:16,8.37,H089,
02/06/2023,18:31:53,02/06/2023 18:31,8.36,H089,
02/06/2023,18:46:54,02/06/2023 18:46,8.32,H089,
02/06/2023,19:01:55,02/06/2023 19:01,8.32,H089,
02/06/2023,19:16:56,02/06/2023 19:16,8.29,H089,
02/06/2023,19:31:57,02/06/2023 19:31,8.29,H089,
02/06/2023,19:46:58,02/06/2023 19:46,8.24,H089,
02/06/2023,20:02:00,02/06/2023 20:02,8.21,H089,
02/06/2023,20:17:01,02/06/2023 20:17,8.16,H089,
02/06/2023,20:32:02,02/06/2023 20:32,8.12,H089,
02/06/2023,20:47:04,02/06/2023 20:47,8.09,H089,
02/06/2023,21:02:05,02/06/2023 21:02,8.02,H089,
02/06/2023,21:17:06,02/06/2023 21:17,7.99,H089,
02/06/2023,21:32:08,02/06/2023 21:32,7.98,H089,
02/06/2023,21:47:10,02/06/2023 21:47,7.97,H089,
02/06/2023,22:02:11,02/06/2023 22:02,7.94,H089,
02/06/2023,22:17:09,02/06/2023 22:17,7.92,H089,
02/06/2023,22:32:07,02/06/2023 22:32,7.93,H089,
02/06/2023,22:47:05,02/06/2023 22:47,7.89,H089,
02/06/2023,23:02:03,02/06/2023 23:02,7.87,H089,
02/06/2023,23:17:01,02/06/2023 23:17,7.83,H089,
02/06/2023,23:31:59,02/06/2023 23:31,7.78,H089,
02/06/2023,23:46:57,02/06/2023 23:46,7.77,H089,
03/06/2023,00:01:55,03/06/2023 00:01,7.73,H089,
03/06/2023,00:16:54,03/06/2023 00:16,7.71,H089,
03/06/2023,00:31:52,03/06/2023 00:31,7.69,H089,
03/06/2023,00:46:50,03/06/2023 00:46,7.64,H089,
03/06/2023,01:01:48,03/06/2023 01:01,7.68,H089,
03/06/2023,01:16:47,03/06/2023 01:16,7.68,H089,
03/06/2023,01:31:45,03/06/2023 01:31,7.64,H089,
03/06/2023,01:46:44,03/06/2023 01:46,7.65,H089,
03/06/2023,02:01:42,03/06/2023 02:01,7.61,H089,
03/06/2023,02:16:40,03/06/2023 02:16,7.6,H089,
03/06/2023,02:31:38,03/06/2023 02:31,7.59,H089,
03/06/2023,02:46:48,03/06/2023 02:46,7.55,H089,
03/06/2023,03:01:47,03/06/2023 03:01,7.55,H089,
03/06/2023,03:16:46,03/06/2023 03:16,7.53,H089,
03/06/2023,03:31:44,03/06/2023 03:31,7.52,H089,
03/06/2023,03:46:43,03/06/2023 03:46,7.54,H089,
03/06/2023,04:01:41,03/06/2023 04:01,7.52,H089,
03/06/2023,04:16:40,03/06/2023 04:16,7.53,H089,
03/06/2023,04:31:39,03/06/2023 04:31,7.55,H089,
03/06/2023,04:46:37,03/06/2023 04:46,7.56,H089,
03/06/2023,05:01:36,03/06/2023 05:01,7.55,H089,
03/06/2023,05:16:35,03/06/2023 05:16,7.54,H089,
03/06/2023,05:31:33,03/06/2023 05:31,7.52,H089,
03/06/2023,05:46:32,03/06/2023 05:46,7.5,H089,
03/06/2023,06:01:30,03/06/2023 06:01,7.48,H089,
03/06/2023,06:16:29,03/06/2023 06:16,7.48,H089,
03/06/2023,06:31:27,03/06/2023 06:31,7.46,H089,
03/06/2023,06:46:26,03/06/2023 06:46,7.46,H089,
03/06/2023,07:01:25,03/06/2023 07:01,7.49,H089,
03/06/2023,07:16:23,03/06/2023 07:16,7.48,H089,
03/06/2023,07:31:22,03/06/2023 07:31,7.48,H089,
03/06/2023,07:46:20,03/06/2023 07:46,7.49,H089,
03/06/2023,08:01:19,03/06/2023 08:01,7.47,H089,
03/06/2023,08:16:17,03/06/2023 08:16,7.46,H089,
03/06/2023,08:31:16,03/06/2023 08:31,7.44,H089,
03/06/2023,08:46:15,03/06/2023 08:46,7.44,H089,
03/06/2023,09:01:14,03/06/2023 09:01,7.44,H089,
03/06/2023,09:16:12,03/06/2023 09:16,7.44,H089,
03/06/2023,09:31:11,03/06/2023 09:31,7.46,H089,
03/06/2023,09:46:10,03/06/2023 09:46,7.46,H089,
03/06/2023,10:01:08,03/06/2023 10:01,7.45,H089,
03/06/2023,10:16:07,03/06/2023 10:16,7.46,H089,
03/06/2023,10:31:05,03/06/2023 10:31,7.52,H089,
03/06/2023,10:46:04,03/06/2023 10:46,7.53,H089,
03/06/2023,11:01:03,03/06/2023 11:01,7.53,H089,
03/06/2023,11:16:01,03/06/2023 11:16,7.55,H089,
03/06/2023,11:30:59,03/06/2023 11:30,7.55,H089,
03/06/2023,11:45:58,03/06/2023 11:45,7.56,H089,
03/06/2023,12:00:56,03/06/2023 12:00,7.61,H089,
03/06/2023,12:15:54,03/06/2023 12:15,7.61,H089,
03/06/2023,12:30:53,03/06/2023 12:30,7.65,H089,
03/06/2023,12:45:51,03/06/2023 12:45,7.71,H089,
03/06/2023,13:00:53,03/06/2023 13:00,7.72,H089,
03/06/2023,13:15:50,03/06/2023 13:15,7.76,H089,
03/06/2023,13:30:48,03/06/2023 13:30,7.82,H089,
03/06/2023,13:45:50,03/06/2023 13:45,7.83,H089,
03/06/2023,14:00:49,03/06/2023 14:00,7.85,H089,
03/06/2023,14:15:49,03/06/2023 14:15,7.86,H089,
03/06/2023,14:30:48,03/06/2023 14:30,7.87,H089,
03/06/2023,14:45:48,03/06/2023 14:45,7.87,H089,
03/06/2023,15:00:47,03/06/2023 15:00,7.9,H089,
03/06/2023,15:15:46,03/06/2023 15:15,7.89,H089,
03/06/2023,15:30:46,03/06/2023 15:30,7.9,H089,
03/06/2023,15:45:45,03/06/2023 15:45,7.96,H089,
03/06/2023,16:00:45,03/06/2023 16:00,7.96,H089,
03/06/2023,16:15:44,03/06/2023 16:15,8,H089,
03/06/2023,16:30:43,03/06/2023 16:30,8,H089,
03/06/2023,16:45:43,03/06/2023 16:45,8.04,H089,
03/06/2023,17:00:42,03/06/2023 17:00,8.03,H089,
03/06/2023,17:15:41,03/06/2023 17:15,8.01,H089,
03/06/2023,17:30:41,03/06/2023 17:30,8,H089,
03/06/2023,17:45:40,03/06/2023 17:45,8.01,H089,
03/06/2023,18:00:40,03/06/2023 18:00,7.99,H089,
03/06/2023,18:15:39,03/06/2023 18:15,8,H089,
03/06/2023,18:30:38,03/06/2023 18:30,8.02,H089,
03/06/2023,18:45:38,03/06/2023 18:45,8,H089,
03/06/2023,19:00:37,03/06/2023 19:00,8,H089,
03/06/2023,19:15:37,03/06/2023 19:15,8,H089,
03/06/2023,19:30:36,03/06/2023 19:30,7.98,H089,
03/06/2023,19:45:35,03/06/2023 19:45,7.98,H089,
03/06/2023,20:00:35,03/06/2023 20:00,7.94,H089,
03/06/2023,20:15:34,03/06/2023 20:15,7.92,H089,
03/06/2023,20:30:34,03/06/2023 20:30,7.87,H089,
03/06/2023,20:45:33,03/06/2023 20:45,7.86,H089,
03/06/2023,21:00:32,03/06/2023 21:00,7.82,H089,
03/06/2023,21:15:32,03/06/2023 21:15,7.78,H089,
03/06/2023,21:30:31,03/06/2023 21:30,7.78,H089,
03/06/2023,21:45:31,03/06/2023 21:45,7.77,H089,
03/06/2023,22:00:30,03/06/2023 22:00,7.77,H089,
03/06/2023,22:15:29,03/06/2023 22:15,7.81,H089,
03/06/2023,22:30:29,03/06/2023 22:30,7.79,H089,
03/06/2023,22:45:28,03/06/2023 22:45,7.76,H089,
03/06/2023,23:00:27,03/06/2023 23:00,7.74,H089,
03/06/2023,23:15:27,03/06/2023 23:15,7.72,H089,
03/06/2023,23:30:26,03/06/2023 23:30,7.72,H089,
03/06/2023,23:45:26,03/06/2023 23:45,7.67,H089,
04/06/2023,00:00:25,04/06/2023 00:00,7.63,H089,
04/06/2023,00:15:24,04/06/2023 00:15,7.64,H089,
04/06/2023,00:30:24,04/06/2023 00:30,7.63,H089,
04/06/2023,00:45:23,04/06/2023 00:45,7.62,H089,
04/06/2023,01:00:23,04/06/2023 01:00,7.62,H089,
04/06/2023,01:15:22,04/06/2023 01:15,7.64,H089,
04/06/2023,01:30:21,04/06/2023 01:30,7.62,H089,
04/06/2023,01:45:21,04/06/2023 01:45,7.64,H089,
04/06/2023,02:00:20,04/06/2023 02:00,7.62,H089,
04/06/2023,02:15:20,04/06/2023 02:15,7.6,H089,
04/06/2023,02:30:19,04/06/2023 02:30,7.58,H089,
04/06/2023,02:45:18,04/06/2023 02:45,7.58,H089,
04/06/2023,03:00:18,04/06/2023 03:00,7.55,H089,
04/06/2023,03:15:17,04/06/2023 03:15,7.55,H089,
04/06/2023,03:30:17,04/06/2023 03:30,7.56,H089,
04/06/2023,03:45:16,04/06/2023 03:45,7.55,H089,
04/06/2023,04:00:15,04/06/2023 04:00,7.59,H089,
04/06/2023,04:15:15,04/06/2023 04:15,7.57,H089,
04/06/2023,04:30:14,04/06/2023 04:30,7.56,H089,
04/06/2023,04:45:13,04/06/2023 04:45,7.6,H089,
04/06/2023,05:00:13,04/06/2023 05:00,7.57,H089,
04/06/2023,05:15:12,04/06/2023 05:15,7.56,H089,
04/06/2023,05:30:12,04/06/2023 05:30,7.56,H089,
04/06/2023,05:45:11,04/06/2023 05:45,7.54,H089,
04/06/2023,06:00:10,04/06/2023 06:00,7.55,H089,
04/06/2023,06:15:10,04/06/2023 06:15,7.53,H089,
04/06/2023,06:30:09,04/06/2023 06:30,7.56,H089,
04/06/2023,06:45:09,04/06/2023 06:45,7.62,H089,
04/06/2023,07:00:08,04/06/2023 07:00,7.63,H089,
04/06/2023,07:15:07,04/06/2023 07:15,7.64,H089,
04/06/2023,07:30:07,04/06/2023 07:30,7.73,H089,
04/06/2023,07:45:06,04/06/2023 07:45,7.9,H089,
04/06/2023,08:00:06,04/06/2023 08:00,8.14,H089,
04/06/2023,08:15:05,04/06/2023 08:15,8.59,H089,
04/06/2023,08:30:04,04/06/2023 08:30,9.41,H089,
04/06/2023,08:45:04,04/06/2023 08:45,10.71,H089,
04/06/2023,09:00:03,04/06/2023 09:00,12.8,H089,
04/06/2023,09:15:03,04/06/2023 09:15,16.65,H089,
04/06/2023,09:30:02,04/06/2023 09:30,23.66,H089,
04/06/2023,09:45:01,04/06/2023 09:45,30.32,H089,
04/06/2023,10:00:01,04/06/2023 10:00,32.98,H089,
04/06/2023,10:15:00,04/06/2023 10:15,34.19,H089,
04/06/2023,10:29:59,04/06/2023 10:29,34.08,H089,
04/06/2023,10:44:59,04/06/2023 10:44,34.68,H089,
04/06/2023,10:59:58,04/06/2023 10:59,34.55,H089,
04/06/2023,11:14:58,04/06/2023 11:14,34.66,H089,
04/06/2023,11:29:57,04/06/2023 11:29,34.57,H089,
04/06/2023,11:44:56,04/06/2023 11:44,34.68,H089,
04/06/2023,11:59:56,04/06/2023 11:59,34.88,H089,
04/06/2023,12:14:55,04/06/2023 12:14,34.51,H089,
04/06/2023,12:29:55,04/06/2023 12:29,34.46,H089,
04/06/2023,12:44:54,04/06/2023 12:44,34.01,H089,
04/06/2023,12:59:55,04/06/2023 12:59,34.16,H089,
04/06/2023,13:14:56,04/06/2023 13:14,34.85,H089,
04/06/2023,13:29:56,04/06/2023 13:29,34.07,H089,
04/06/2023,13:44:57,04/06/2023 13:44,33.86,H089,
04/06/2023,13:59:58,04/06/2023 13:59,33.8,H089,
04/06/2023,14:14:59,04/06/2023 14:14,33.14,H089,
04/06/2023,14:30:00,04/06/2023 14:30,35.4,H089,
04/06/2023,14:45:00,04/06/2023 14:45,35.09,H089,
04/06/2023,15:00:01,04/06/2023 15:00,34.42,H089,
04/06/2023,15:15:02,04/06/2023 15:15,34.12,H089,
04/06/2023,15:30:03,04/06/2023 15:30,33.64,H089,
04/06/2023,15:45:03,04/06/2023 15:45,35.28,H089,
04/06/2023,16:00:04,04/06/2023 16:00,35.19,H089,
04/06/2023,16:15:05,04/06/2023 16:15,34.59,H089,
04/06/2023,16:30:06,04/06/2023 16:30,34.22,H089,
04/06/2023,16:45:07,04/06/2023 16:45,34.61,H089,
04/06/2023,17:00:07,04/06/2023 17:00,33.42,H089,
04/06/2023,17:15:08,04/06/2023 17:15,34.57,H089,
04/06/2023,17:30:09,04/06/2023 17:30,34.38,H089,
04/06/2023,17:45:10,04/06/2023 17:45,34.17,H089,
04/06/2023,18:00:11,04/06/2023 18:00,33.5,H089,
04/06/2023,18:15:11,04/06/2023 18:15,34.23,H089,
04/06/2023,18:30:12,04/06/2023 18:30,35.65,H089,
04/06/2023,18:45:13,04/06/2023 18:45,35.72,H089,
04/06/2023,19:00:14,04/06/2023 19:00,35.31,H089,
04/06/2023,19:15:15,04/06/2023 19:15,34.38,H089,
04/06/2023,19:30:15,04/06/2023 19:30,34.25,H089,
04/06/2023,19:45:16,04/06/2023 19:45,34.81,H089,
04/06/2023,20:00:17,04/06/2023 20:00,34.1,H089,
04/06/2023,20:15:18,04/06/2023 20:15,34.07,H089,
04/06/2023,20:30:18,04/06/2023 20:30,33.23,H089,
04/06/2023,20:45:19,04/06/2023 20:45,35.29,H089,
04/06/2023,21:00:20,04/06/2023 21:00,35.1,H089,
04/06/2023,21:15:21,04/06/2023 21:15,34.63,H089,
04/06/2023,21:30:22,04/06/2023 21:30,34.38,H089,
04/06/2023,21:45:22,04/06/2023 21:45,33.68,H089,
04/06/2023,22:00:23,04/06/2023 22:00,33.78,H089,
04/06/2023,22:15:24,04/06/2023 22:15,34.31,H089,
04/06/2023,22:30:25,04/06/2023 22:30,34.33,H089,
04/06/2023,22:45:26,04/06/2023 22:45,35.1,H089,
04/06/2023,23:00:26,04/06/2023 23:00,34.77,H089,
04/06/2023,23:15:27,04/06/2023 23:15,34.66,H089,
04/06/2023,23:30:28,04/06/2023 23:30,34.31,H089,
04/06/2023,23:45:29,04/06/2023 23:45,34.39,H089,
05/06/2023,00:00:30,05/06/2023 00:00,34.08,H089,
05/06/2023,00:15:30,05/06/2023 00:15,33.4,H089,
05/06/2023,00:30:31,05/06/2023 00:30,34.18,H089,
05/06/2023,00:45:32,05/06/2023 00:45,34.24,H089,
05/06/2023,01:00:33,05/06/2023 01:00,33.82,H089,
05/06/2023,01:15:33,05/06/2023 01:15,34.86,H089,
05/06/2023,01:30:34,05/06/2023 01:30,35.14,H089,
05/06/2023,01:45:35,05/06/2023 01:45,34.65,H089,
05/06/2023,02:00:36,05/06/2023 02:00,34.46,H089,
05/06/2023,02:15:37,05/06/2023 02:15,33.94,H089,
05/06/2023,02:30:37,05/06/2023 02:30,34.37,H089,
05/06/2023,02:45:38,05/06/2023 02:45,34.81,H089,
05/06/2023,03:00:39,05/06/2023 03:00,35.15,H089,
05/06/2023,03:15:40,05/06/2023 03:15,35.12,H089,
05/06/2023,03:30:41,05/06/2023 03:30,34.51,H089,
05/06/2023,03:45:41,05/06/2023 03:45,35.43,H089,
05/06/2023,04:00:42,05/06/2023 04:00,35.35,H089,
05/06/2023,04:15:43,05/06/2023 04:15,34.68,H089,
05/06/2023,04:30:44,05/06/2023 04:30,35.37,H089,
05/06/2023,04:45:44,05/06/2023 04:45,34.27,H089,
05/06/2023,05:00:45,05/06/2023 05:00,34.85,H089,
05/06/2023,05:15:46,05/06/2023 05:15,34.4,H089,
05/06/2023,05:30:47,05/06/2023 05:30,34.29,H089,
05/06/2023,05:45:48,05/06/2023 05:45,34.38,H089,
05/06/2023,06:00:48,05/06/2023 06:00,33.91,H089,
05/06/2023,06:15:49,05/06/2023 06:15,33.73,H089,
05/06/2023,06:30:50,05/06/2023 06:30,33.37,H089,
05/06/2023,06:45:51,05/06/2023 06:45,34.88,H089,
05/06/2023,07:00:52,05/06/2023 07:00,34.36,H089,
05/06/2023,07:15:52,05/06/2023 07:15,33.68,H089,
05/06/2023,07:30:53,05/06/2023 07:30,33.06,H089,
05/06/2023,07:45:54,05/06/2023 07:45,33.71,H089,
05/06/2023,08:00:55,05/06/2023 08:00,32.77,H089,
05/06/2023,08:15:56,05/06/2023 08:15,33.88,H089,
05/06/2023,08:30:56,05/06/2023 08:30,34.32,H089,
05/06/2023,08:45:57,05/06/2023 08:45,34.11,H089,
05/06/2023,09:00:58,05/06/2023 09:00,33.47,H089,
05/06/2023,09:15:59,05/06/2023 09:15,33.22,H089,
05/06/2023,09:30:59,05/06/2023 09:30,32.91,H089,
05/06/2023,09:46:00,05/06/2023 09:46,32.59,H089,
05/06/2023,10:01:01,05/06/2023 10:01,33.35,H089,
05/06/2023,10:16:02,05/06/2023 10:16,33.27,H089,
05/06/2023,10:31:03,05/06/2023 10:31,33.59,H089,
05/06/2023,10:46:03,05/06/2023 10:46,33.22,H089,
05/06/2023,11:01:04,05/06/2023 11:01,,H089,
05/06/2023,11:16:05,05/06/2023 11:16,35.23,H089,
05/06/2023,11:31:06,05/06/2023 11:31,33.14,H089,
05/06/2023,11:46:06,05/06/2023 11:46,32.66,H089,
05/06/2023,12:01:06,05/06/2023 12:01,32.75,H089,
05/06/2023,12:16:07,05/06/2023 12:16,34,H089,
05/06/2023,12:31:07,05/06/2023 12:31,33.26,H089,
05/06/2023,12:46:08,05/06/2023 12:46,32.88,H089,
05/06/2023,13:01:08,05/06/2023 13:01,32.59,H089,
05/06/2023,13:16:08,05/06/2023 13:16,33.8,H089,
05/06/2023,13:31:09,05/06/2023 13:31,33.79,H089,
05/06/2023,13:46:09,05/06/2023 13:46,33.64,H089,
05/06/2023,14:01:10,05/06/2023 14:01,32.61,H089,
05/06/2023,14:16:10,05/06/2023 14:16,34.03,H089,
05/06/2023,14:31:11,05/06/2023 14:31,34.94,H089,
05/06/2023,14:46:11,05/06/2023 14:46,35.39,H089,
05/06/2023,15:01:11,05/06/2023 15:01,35.69,H089,
05/06/2023,15:16:12,05/06/2023 15:16,35.19,H089,
05/06/2023,15:31:12,05/06/2023 15:31,36.36,H089,
05/06/2023,15:46:13,05/06/2023 15:46,36.1,H089,
05/06/2023,16:01:13,05/06/2023 16:01,36.02,H089,
05/06/2023,16:16:13,05/06/2023 16:16,35.78,H089,
05/06/2023,16:31:14,05/06/2023 16:31,35.86,H089,
05/06/2023,16:46:14,05/06/2023 16:46,35.8,H089,
05/06/2023,17:01:15,05/06/2023 17:01,34.54,H089,
05/06/2023,17:16:15,05/06/2023 17:16,35.2,H089,
05/06/2023,17:31:16,05/06/2023 17:31,36.34,H089,
05/06/2023,17:46:16,05/06/2023 17:46,35.68,H089,
05/06/2023,18:01:16,05/06/2023 18:01,34.93,H089,
05/06/2023,18:16:17,05/06/2023 18:16,34.53,H089,
05/06/2023,18:31:17,05/06/2023 18:31,34.06,H089,
05/06/2023,18:46:18,05/06/2023 18:46,34.27,H089,
05/06/2023,19:01:18,05/06/2023 19:01,34.4,H089,
05/06/2023,19:16:18,05/06/2023 19:16,34.23,H089,
05/06/2023,19:31:19,05/06/2023 19:31,35.85,H089,
05/06/2023,19:46:19,05/06/2023 19:46,35.09,H089,
05/06/2023,20:01:20,05/06/2023 20:01,34.68,H089,
05/06/2023,20:16:20,05/06/2023 20:16,35.82,H089,
05/06/2023,20:31:21,05/06/2023 20:31,34.77,H089,
05/06/2023,20:46:21,05/06/2023 20:46,34.17,H089,
05/06/2023,21:01:21,05/06/2023 21:01,33.32,H089,
05/06/2023,21:16:22,05/06/2023 21:16,33.31,H089,
05/06/2023,21:31:22,05/06/2023 21:31,33.51,H089,
05/06/2023,21:46:23,05/06/2023 21:46,34.22,H089,
05/06/2023,22:01:23,05/06/2023 22:01,33.66,H089,
05/06/2023,22:16:23,05/06/2023 22:16,36,H089,
05/06/2023,22:31:24,05/06/2023 22:31,35.06,H089,
05/06/2023,22:46:24,05/06/2023 22:46,34.69,H089,
05/06/2023,23:01:25,05/06/2023 23:01,33.96,H089,
05/06/2023,23:16:25,05/06/2023 23:16,33.14,H089,
05/06/2023,23:31:26,05/06/2023 23:31,34.32,H089,
05/06/2023,23:46:26,05/06/2023 23:46,35.78,H089,
06/06/2023,00:01:26,06/06/2023 00:01,35.25,H089,
06/06/2023,00:16:27,06/06/2023 00:16,34.73,H089,
06/06/2023,00:31:27,06/06/2023 00:31,33.86,H089,
06/06/2023,00:46:28,06/06/2023 00:46,33.71,H089,
06/06/2023,01:01:28,06/06/2023 01:01,33.74,H089,
06/06/2023,01:16:28,06/06/2023 01:16,34.47,H089,
06/06/2023,01:31:29,06/06/2023 01:31,35.52,H089,
06/06/2023,01:46:29,06/06/2023 01:46,35.41,H089,
06/06/2023,02:01:30,06/06/2023 02:01,36.13,H089,
06/06/2023,02:16:30,06/06/2023 02:16,34.4,H089,
06/06/2023,02:31:31,06/06/2023 02:31,34.31,H089,
06/06/2023,02:46:31,06/06/2023 02:46,33.56,H089,
06/06/2023,03:01:31,06/06/2023 03:01,33.76,H089,
06/06/2023,03:16:32,06/06/2023 03:16,34.66,H089,
06/06/2023,03:31:32,06/06/2023 03:31,35.43,H089,
06/06/2023,03:46:33,06/06/2023 03:46,34.53,H089,
06/06/2023,04:01:33,06/06/2023 04:01,33.38,H089,
06/06/2023,04:16:33,06/06/2023 04:16,34.04,H089,
06/06/2023,04:31:34,06/06/2023 04:31,33.91,H089,
06/06/2023,04:46:34,06/06/2023 04:46,34.54,H089,
06/06/2023,05:01:35,06/06/2023 05:01,34.21,H089,
06/06/2023,05:16:35,06/06/2023 05:16,34.18,H089,
06/06/2023,05:31:36,06/06/2023 05:31,34.49,H089,
06/06/2023,05:46:36,06/06/2023 05:46,34.77,H089,
06/06/2023,06:01:36,06/06/2023 06:01,34.76,H089,
06/06/2023,06:16:37,06/06/2023 06:16,33.79,H089,
06/06/2023,06:31:37,06/06/2023 06:31,33.03,H089,
06/06/2023,06:46:38,06/06/2023 06:46,32.14,H089,
06/06/2023,07:01:38,06/06/2023 07:01,33.09,H089,
06/06/2023,07:16:38,06/06/2023 07:16,33.49,H089,
06/06/2023,07:31:39,06/06/2023 07:31,33,H089,
06/06/2023,07:46:39,06/06/2023 07:46,32.33,H089,
06/06/2023,08:01:40,06/06/2023 08:01,31.99,H089,
06/06/2023,08:16:40,06/06/2023 08:16,32.25,H089,
06/06/2023,08:31:41,06/06/2023 08:31,31.74,H089,
06/06/2023,08:46:41,06/06/2023 08:46,32.82,H089,
06/06/2023,09:01:41,06/06/2023 09:01,,H089,
06/06/2023,09:16:42,06/06/2023 09:16,,H089,
06/06/2023,09:31:42,06/06/2023 09:31,,H089,
06/06/2023,09:46:43,06/06/2023 09:46,,H089,
06/06/2023,10:01:43,06/06/2023 10:01,32.99,H089,
06/06/2023,10:16:42,06/06/2023 10:16,33.58,H089,
06/06/2023,10:31:41,06/06/2023 10:31,33.56,H089,
06/06/2023,10:46:40,06/06/2023 10:46,33.21,H089,
