"sample_nr","tb_mean","variable","value"
1,35.2,"Dl-Glutamine",0.610011345300507
2,34.7,"Dl-Glutamine",0.579182101336622
3,35,"Dl-Glutamine",0.637799093706218
4,30.9,"Dl-Glutamine",0.748748348960311
5,24.3,"Dl-Glutamine",0.986974958205393
6,18.1,"Dl-Glutamine",0.387278445004852
7,13,"Dl-Glutamine",0.282619698491537
8,10.7,"Dl-Glutamine",-0.089735052893371
9,10,"Dl-Glutamine",-0.572269459997159
10,9.3,"Dl-Glutamine",-0.562344775548179
11,8.9,"Dl-Glutamine",-0.710787187237969
12,8.8,"Dl-Glutamine",-0.719529580104523
13,8.7,"Dl-Glutamine",-0.756193310027774
14,8.7,"Dl-Glutamine",-0.79882781324039
15,8.6,"Dl-Glutamine",-0.706133510897136
16,8.6,"Dl-Glutamine",-0.617152120665766
17,8.8,"Dl-Glutamine",-0.588104292722322
18,9,"Dl-Glutamine",-0.582763413106896
19,9.2,"Dl-Glutamine",-0.596976766315431
20,9.4,"Dl-Glutamine",-0.538533268671261
21,9.7,"Dl-Glutamine",-0.697952461023876
22,10,"Dl-Glutamine",-0.643138430782806
23,10,"Dl-Glutamine",-0.791409887140725
24,9.9,"Dl-Glutamine",-0.850527939638574
25,9.9,"Dl-Glutamine",-0.794463745544208
26,10.1,"Dl-Glutamine",-0.749378003979236
27,10.5,"Dl-Glutamine",-0.594574000881739
28,11.6,"Dl-Glutamine",-0.53728619896012
29,30.9,"Dl-Glutamine",1.16988381862
30,34.4,"Dl-Glutamine",1.39054659140881
31,34.9,"Dl-Glutamine",1.3656185163424
32,34.5,"Dl-Glutamine",0.915534953135213
33,34.2,"Dl-Glutamine",0.457795110331194
34,34.5,"Dl-Glutamine",0.849653862426281
35,33.9,"Dl-Glutamine",0.666803202794697
36,34.1,"Dl-Glutamine",0.393130154289311
37,34.1,"Dl-Glutamine",0.955079165059649
38,34.4,"Dl-Glutamine",1.72301218403307
39,33.9,"Dl-Glutamine",1.9248190344639
40,33.7,"Dl-Glutamine",2.19669013356444
41,33.5,"Dl-Glutamine",1.59168208308153
42,33.5,"Dl-Glutamine",2.13798188416413
43,34.1,"Dl-Glutamine",2.28705394205597
44,33.9,"Dl-Glutamine",2.45836255249858
45,32.3,"Dl-Glutamine",1.73706217510532
46,28.6,"Dl-Glutamine",1.62460200112018
47,22.5,"Dl-Glutamine",1.27515775115776
48,15.6,"Dl-Glutamine",0.854447717152788
49,12.8,"Dl-Glutamine",0.888915240232234
50,12.3,"Dl-Glutamine",0.113953909137931
51,11.5,"Dl-Glutamine",0.102692127665673
52,11.2,"Dl-Glutamine",0.00125817382939444
53,10.8,"Dl-Glutamine",-0.231514636422477
54,10.4,"Dl-Glutamine",0.000300482649327471
55,10.2,"Dl-Glutamine",-0.16333529251096
56,10,"Dl-Glutamine",-0.201102737238467
57,9.7,"Dl-Glutamine",-0.81740583851897
58,9.3,"Dl-Glutamine",-0.827366359471463
59,9.1,"Dl-Glutamine",-0.812024035913443
60,8.9,"Dl-Glutamine",-0.852555681631696
61,8.6,"Dl-Glutamine",-1.00201855944267
62,8.5,"Dl-Glutamine",-0.931448456415542
63,8.3,"Dl-Glutamine",-0.931763043702693
64,8.1,"Dl-Glutamine",-0.994976920209948
65,7.9,"Dl-Glutamine",-0.984752271132721
66,7.7,"Dl-Glutamine",-1.13421346071341
67,7.6,"Dl-Glutamine",-1.17420902277804
68,7.5,"Dl-Glutamine",-1.09799916168841
69,7.5,"Dl-Glutamine",-1.23605319035021
70,7.5,"Dl-Glutamine",-1.25868161942372
71,7.5,"Dl-Glutamine",-1.16978767158348
72,7.7,"Dl-Glutamine",-1.05187264973027
73,7.9,"Dl-Glutamine",-1.22292925531256
74,8,"Dl-Glutamine",-1.15688805631451
75,8,"Dl-Glutamine",-1.06643473121969
76,7.8,"Dl-Glutamine",-1.30893046824266
77,7.7,"Dl-Glutamine",-1.19067344430268
78,7.6,"Dl-Glutamine",-1.21181660649347
79,7.6,"Dl-Glutamine",-1.15295393730369
80,7.6,"Dl-Glutamine",-1.25956163994864
81,7.6,"Dl-Glutamine",-1.24694823843938
82,15,"Dl-Glutamine",-0.274345885195859
83,34.3,"Dl-Glutamine",1.34350344726637
84,34.4,"Dl-Glutamine",0.574494285436518
85,34.4,"Dl-Glutamine",1.13643530133557
86,34.4,"Dl-Glutamine",1.02062379892928
87,34.7,"Dl-Glutamine",0.666865885768371
88,34.3,"Dl-Glutamine",1.30969040150838
89,34.5,"Dl-Glutamine",0.825624444913528
90,34.3,"Dl-Glutamine",0.957950489447922
91,34.7,"Dl-Glutamine",0.846979977381215
92,34.7,"Dl-Glutamine",1.15435023867648
93,33.8,"Dl-Glutamine",0.614203306134774
94,33.4,"Dl-Glutamine",0.290339187341825
95,33.5,"Dl-Glutamine",0.470505174874614
96,33.3,"Dl-Glutamine",0.158885258352383
97,35,"Dl-Glutamine",0.407506521070954
98,35.7,"Dl-Glutamine",0.307050426831851
99,34.7,"Dl-Glutamine",0.613931772288798
100,34.2,"Dl-Glutamine",1.31799306443479
1,35.2,"Phenylalanine",0.310078556242562
2,34.7,"Phenylalanine",0.596964360966858
3,35,"Phenylalanine",0.702259367976482
4,30.9,"Phenylalanine",0.409714175887978
5,24.3,"Phenylalanine",0.154226647100234
6,18.1,"Phenylalanine",-0.180332405453814
7,13,"Phenylalanine",0.380355271378385
8,10.7,"Phenylalanine",-0.535585460754232
9,10,"Phenylalanine",-0.462822462412687
10,9.3,"Phenylalanine",-0.515281751709794
11,8.9,"Phenylalanine",-0.603376716465964
12,8.8,"Phenylalanine",-0.481907231861141
13,8.7,"Phenylalanine",-0.466166436399012
14,8.7,"Phenylalanine",-0.365898554439625
15,8.6,"Phenylalanine",-0.281562050396184
16,8.6,"Phenylalanine",-0.326800750755319
17,8.8,"Phenylalanine",-0.281855019317963
18,9,"Phenylalanine",-0.230342319294792
19,9.2,"Phenylalanine",-0.0395785762641477
20,9.4,"Phenylalanine",0.0493242669026091
21,9.7,"Phenylalanine",-0.651694294292846
22,10,"Phenylalanine",-0.388467696005672
23,10,"Phenylalanine",-0.630924784904155
24,9.9,"Phenylalanine",-0.638645724040729
25,9.9,"Phenylalanine",-0.67183379689821
26,10.1,"Phenylalanine",-0.533382174305228
27,10.5,"Phenylalanine",-0.562675129921329
28,11.6,"Phenylalanine",-0.424552007213031
29,30.9,"Phenylalanine",1.52636918650266
30,34.4,"Phenylalanine",2.15594029132166
31,34.9,"Phenylalanine",2.72937872216137
32,34.5,"Phenylalanine",2.56798735851421
33,34.2,"Phenylalanine",0.663654014947109
34,34.5,"Phenylalanine",0.391268766681879
35,33.9,"Phenylalanine",0.620457861316818
36,34.1,"Phenylalanine",0.45280279124324
37,34.1,"Phenylalanine",1.28544678336737
38,34.4,"Phenylalanine",1.56787379424186
39,33.9,"Phenylalanine",1.61608117484052
40,33.7,"Phenylalanine",1.71080655385384
41,33.5,"Phenylalanine",2.12789878461631
42,33.5,"Phenylalanine",1.98637499828527
43,34.1,"Phenylalanine",2.90299724698422
44,33.9,"Phenylalanine",3.02642677539433
45,32.3,"Phenylalanine",0.94143759287548
46,28.6,"Phenylalanine",0.779537970034208
47,22.5,"Phenylalanine",0.291918617772174
48,15.6,"Phenylalanine",-0.110045036993313
49,12.8,"Phenylalanine",-0.128068754476174
50,12.3,"Phenylalanine",-0.266150719515137
51,11.5,"Phenylalanine",-0.227102000347076
52,11.2,"Phenylalanine",-0.1092648878031
53,10.8,"Phenylalanine",-0.147751746273751
54,10.4,"Phenylalanine",-0.134496958839109
55,10.2,"Phenylalanine",0.914265703479349
56,10,"Phenylalanine",0.246358316829408
57,9.7,"Phenylalanine",-0.865797824201833
58,9.3,"Phenylalanine",-0.814497050343884
59,9.1,"Phenylalanine",-0.831344880076499
60,8.9,"Phenylalanine",-0.940570897696839
61,8.6,"Phenylalanine",-0.842734700245747
62,8.5,"Phenylalanine",-0.715481035549378
63,8.3,"Phenylalanine",-1.16526999047319
64,8.1,"Phenylalanine",-1.21614790357406
65,7.9,"Phenylalanine",-1.02539442983323
66,7.7,"Phenylalanine",-1.0581742935582
67,7.6,"Phenylalanine",-0.960142283056105
68,7.5,"Phenylalanine",-1.00592285258711
69,7.5,"Phenylalanine",-0.880786070955685
70,7.5,"Phenylalanine",-1.15747534086306
71,7.5,"Phenylalanine",-1.03985767034779
72,7.7,"Phenylalanine",-0.519819176947847
73,7.9,"Phenylalanine",-1.09332614037786
74,8,"Phenylalanine",-1.05770156789191
75,8,"Phenylalanine",-0.726949768160841
76,7.8,"Phenylalanine",-1.26405724044237
77,7.7,"Phenylalanine",-0.957353706458189
78,7.6,"Phenylalanine",-1.01655844850187
79,7.6,"Phenylalanine",-0.910982529266712
80,7.6,"Phenylalanine",-1.13097007660431
81,7.6,"Phenylalanine",-1.14307186978784
82,15,"Phenylalanine",-0.682206535831982
83,34.3,"Phenylalanine",0.941471701047275
84,34.4,"Phenylalanine",1.09277905762417
85,34.4,"Phenylalanine",0.903768723898508
86,34.4,"Phenylalanine",1.10706991773912
87,34.7,"Phenylalanine",0.941770124133778
88,34.3,"Phenylalanine",0.298231524737231
89,34.5,"Phenylalanine",1.02578087937008
90,34.3,"Phenylalanine",1.02667326300493
91,34.7,"Phenylalanine",0.865408171006511
92,34.7,"Phenylalanine",1.05322748657583
93,33.8,"Phenylalanine",0.289079741532641
94,33.4,"Phenylalanine",0.160020209350214
95,33.5,"Phenylalanine",0.236136679549566
96,33.3,"Phenylalanine",0.0764500560781942
97,35,"Phenylalanine",0.40976456240307
98,35.7,"Phenylalanine",0.204304604988688
99,34.7,"Phenylalanine",0.527833441509741
100,34.2,"Phenylalanine",0.323008541269189
1,35.2,"Paracetamol Sulfate",0.188003880227489
2,34.7,"Paracetamol Sulfate",0.374854968821486
3,35,"Paracetamol Sulfate",0.0341544704907162
4,30.9,"Paracetamol Sulfate",0.0325534666429788
5,24.3,"Paracetamol Sulfate",-0.278569722723162
6,18.1,"Paracetamol Sulfate",0.0710916831384636
7,13,"Paracetamol Sulfate",-0.3961361345007
8,10.7,"Paracetamol Sulfate",-0.43237805537233
9,10,"Paracetamol Sulfate",-0.671560061466326
10,9.3,"Paracetamol Sulfate",-0.813735453323247
11,8.9,"Paracetamol Sulfate",-0.688414020045449
12,8.8,"Paracetamol Sulfate",-0.464539148720415
13,8.7,"Paracetamol Sulfate",-0.374188764125222
14,8.7,"Paracetamol Sulfate",-0.336228416127266
15,8.6,"Paracetamol Sulfate",-0.578434123454988
16,8.6,"Paracetamol Sulfate",-0.5607810733428
17,8.8,"Paracetamol Sulfate",-0.737883431729906
18,9,"Paracetamol Sulfate",0.392559648595287
19,9.2,"Paracetamol Sulfate",-0.152205888100548
20,9.4,"Paracetamol Sulfate",-0.392852978218649
21,9.7,"Paracetamol Sulfate",-0.805825015685847
22,10,"Paracetamol Sulfate",-0.496393613293746
23,10,"Paracetamol Sulfate",-0.280597231835521
24,9.9,"Paracetamol Sulfate",-0.629575293089413
25,9.9,"Paracetamol Sulfate",-0.775236825607908
26,10.1,"Paracetamol Sulfate",-0.814842669097777
27,10.5,"Paracetamol Sulfate",-0.548704928349004
28,11.6,"Paracetamol Sulfate",-0.637423976322914
29,30.9,"Paracetamol Sulfate",0.882574193383425
30,34.4,"Paracetamol Sulfate",2.20997306337695
31,34.9,"Paracetamol Sulfate",1.90126538592931
32,34.5,"Paracetamol Sulfate",1.75569860737159
33,34.2,"Paracetamol Sulfate",1.11309708806689
34,34.5,"Paracetamol Sulfate",-0.157673551903332
35,33.9,"Paracetamol Sulfate",0.177913624483988
36,34.1,"Paracetamol Sulfate",0.541125619142009
37,34.1,"Paracetamol Sulfate",1.57979449836488
38,34.4,"Paracetamol Sulfate",0.958724680676546
39,33.9,"Paracetamol Sulfate",1.07496818893581
40,33.7,"Paracetamol Sulfate",1.02876323322678
41,33.5,"Paracetamol Sulfate",1.76401398619044
42,33.5,"Paracetamol Sulfate",2.51433561462449
43,34.1,"Paracetamol Sulfate",1.80646434486219
44,33.9,"Paracetamol Sulfate",1.45654897804899
45,32.3,"Paracetamol Sulfate",0.838838198963045
46,28.6,"Paracetamol Sulfate",0.510690994682722
47,22.5,"Paracetamol Sulfate",-0.141995518661807
48,15.6,"Paracetamol Sulfate",-0.0527744074201318
49,12.8,"Paracetamol Sulfate",0.0951151921061469
50,12.3,"Paracetamol Sulfate",-0.432681988831231
51,11.5,"Paracetamol Sulfate",0.0602098817274712
52,11.2,"Paracetamol Sulfate",0.00176378114310625
53,10.8,"Paracetamol Sulfate",0.326990809519085
54,10.4,"Paracetamol Sulfate",0.637537820045931
55,10.2,"Paracetamol Sulfate",-0.303697243133022
56,10,"Paracetamol Sulfate",0.098828232467077
57,9.7,"Paracetamol Sulfate",-0.0437640678877417
58,9.3,"Paracetamol Sulfate",-0.537694174129574
59,9.1,"Paracetamol Sulfate",-0.884137494475248
60,8.9,"Paracetamol Sulfate",-1.08533032057711
61,8.6,"Paracetamol Sulfate",-0.837009955386376
62,8.5,"Paracetamol Sulfate",-0.757047601989158
63,8.3,"Paracetamol Sulfate",-0.530331185411402
64,8.1,"Paracetamol Sulfate",-1.02257017849259
65,7.9,"Paracetamol Sulfate",-0.890023358753395
66,7.7,"Paracetamol Sulfate",-0.735471762975753
67,7.6,"Paracetamol Sulfate",-1.0472073850105
68,7.5,"Paracetamol Sulfate",-0.705378428921442
69,7.5,"Paracetamol Sulfate",-0.810985413650405
70,7.5,"Paracetamol Sulfate",-0.971398188099513
71,7.5,"Paracetamol Sulfate",-1.35057330008312
72,7.7,"Paracetamol Sulfate",-0.767628236124352
73,7.9,"Paracetamol Sulfate",-0.407968505703221
74,8,"Paracetamol Sulfate",-1.11466313817331
75,8,"Paracetamol Sulfate",-0.705224880991626
76,7.8,"Paracetamol Sulfate",-1.283871983895
77,7.7,"Paracetamol Sulfate",-1.14515947945178
78,7.6,"Paracetamol Sulfate",-1.08328867841875
79,7.6,"Paracetamol Sulfate",-1.07535954705193
80,7.6,"Paracetamol Sulfate",-0.745155375095295
81,7.6,"Paracetamol Sulfate",-1.09647839119687
82,15,"Paracetamol Sulfate",-0.281111583545045
83,34.3,"Paracetamol Sulfate",0.957781364604835
84,34.4,"Paracetamol Sulfate",1.28186919195463
85,34.4,"Paracetamol Sulfate",0.945667803565155
86,34.4,"Paracetamol Sulfate",1.02474630496558
87,34.7,"Paracetamol Sulfate",1.66350216504481
88,34.3,"Paracetamol Sulfate",0.677836304096948
89,34.5,"Paracetamol Sulfate",2.50809868067853
90,34.3,"Paracetamol Sulfate",1.84688909601844
91,34.7,"Paracetamol Sulfate",2.62441706933972
92,34.7,"Paracetamol Sulfate",1.54335027989401
93,33.8,"Paracetamol Sulfate",0.363791453007905
94,33.4,"Paracetamol Sulfate",0.796499306763179
95,33.5,"Paracetamol Sulfate",0.474899972489139
96,33.3,"Paracetamol Sulfate",0.474511103171963
97,35,"Paracetamol Sulfate",2.18394375165154
98,35.7,"Paracetamol Sulfate",0.632983564622534
99,34.7,"Paracetamol Sulfate",0.938342166344484
100,34.2,"Paracetamol Sulfate",0.299939661021729
1,35.2,"Phenyl Sulfoxide",0.798528373581951
2,34.7,"Phenyl Sulfoxide",0.665856058161051
3,35,"Phenyl Sulfoxide",0.957402323069263
4,30.9,"Phenyl Sulfoxide",0.66477002129807
5,24.3,"Phenyl Sulfoxide",0.733885613559109
6,18.1,"Phenyl Sulfoxide",-0.11595027806506
7,13,"Phenyl Sulfoxide",-0.0356391314415991
8,10.7,"Phenyl Sulfoxide",-0.26462124208523
9,10,"Phenyl Sulfoxide",-0.376682717668392
10,9.3,"Phenyl Sulfoxide",-0.48976468813365
11,8.9,"Phenyl Sulfoxide",-0.367167286938816
12,8.8,"Phenyl Sulfoxide",-0.475562325473395
13,8.7,"Phenyl Sulfoxide",-0.64478438342162
14,8.7,"Phenyl Sulfoxide",-0.555660357216481
15,8.6,"Phenyl Sulfoxide",-0.247462458430716
16,8.6,"Phenyl Sulfoxide",-0.332913652004122
17,8.8,"Phenyl Sulfoxide",-0.3870568513993
18,9,"Phenyl Sulfoxide",-0.285162509197868
19,9.2,"Phenyl Sulfoxide",-0.141818236140986
20,9.4,"Phenyl Sulfoxide",0.163632083249133
21,9.7,"Phenyl Sulfoxide",-0.404110150051375
22,10,"Phenyl Sulfoxide",-0.608705545518088
23,10,"Phenyl Sulfoxide",-0.596158663951084
24,9.9,"Phenyl Sulfoxide",-0.743470080698008
25,9.9,"Phenyl Sulfoxide",-0.764346106883331
26,10.1,"Phenyl Sulfoxide",-0.222180589423576
27,10.5,"Phenyl Sulfoxide",-0.625427209102778
28,11.6,"Phenyl Sulfoxide",-0.306173342120173
29,30.9,"Phenyl Sulfoxide",1.53722865135659
30,34.4,"Phenyl Sulfoxide",1.7076888473654
31,34.9,"Phenyl Sulfoxide",2.61566288691863
32,34.5,"Phenyl Sulfoxide",1.7099541676333
33,34.2,"Phenyl Sulfoxide",0.198860997187477
34,34.5,"Phenyl Sulfoxide",0.47127174878485
35,33.9,"Phenyl Sulfoxide",0.752938026495003
36,34.1,"Phenyl Sulfoxide",0.611442360859939
37,34.1,"Phenyl Sulfoxide",1.13391826961927
38,34.4,"Phenyl Sulfoxide",2.12076545115213
39,33.9,"Phenyl Sulfoxide",1.83828992618567
40,33.7,"Phenyl Sulfoxide",2.15148936365036
41,33.5,"Phenyl Sulfoxide",1.99745706913391
42,33.5,"Phenyl Sulfoxide",1.82213038895477
43,34.1,"Phenyl Sulfoxide",2.8968291873331
44,33.9,"Phenyl Sulfoxide",2.54976370342894
45,32.3,"Phenyl Sulfoxide",1.64629233779562
46,28.6,"Phenyl Sulfoxide",1.60481812285205
47,22.5,"Phenyl Sulfoxide",0.327656629483989
48,15.6,"Phenyl Sulfoxide",0.0362183859533673
49,12.8,"Phenyl Sulfoxide",-0.150555543964143
50,12.3,"Phenyl Sulfoxide",-0.128613854979981
51,11.5,"Phenyl Sulfoxide",0.28312538972936
52,11.2,"Phenyl Sulfoxide",-0.239067870382865
53,10.8,"Phenyl Sulfoxide",-0.336808704454925
54,10.4,"Phenyl Sulfoxide",-0.396120576136455
55,10.2,"Phenyl Sulfoxide",0.632131420383423
56,10,"Phenyl Sulfoxide",0.3599787032481
57,9.7,"Phenyl Sulfoxide",-0.883355158567023
58,9.3,"Phenyl Sulfoxide",-1.02910588789769
59,9.1,"Phenyl Sulfoxide",-0.776287915682754
60,8.9,"Phenyl Sulfoxide",-0.712009035847941
61,8.6,"Phenyl Sulfoxide",-0.654735509264749
62,8.5,"Phenyl Sulfoxide",-0.764482081996702
63,8.3,"Phenyl Sulfoxide",-0.679467689239192
64,8.1,"Phenyl Sulfoxide",-0.834676749408807
65,7.9,"Phenyl Sulfoxide",-0.864840722438937
66,7.7,"Phenyl Sulfoxide",-0.935876336537195
67,7.6,"Phenyl Sulfoxide",-0.974113713766159
68,7.5,"Phenyl Sulfoxide",-0.963254542656712
69,7.5,"Phenyl Sulfoxide",-1.12129051133363
70,7.5,"Phenyl Sulfoxide",-1.09764941156984
71,7.5,"Phenyl Sulfoxide",-0.749090855895816
72,7.7,"Phenyl Sulfoxide",-0.436352946636689
73,7.9,"Phenyl Sulfoxide",-0.714694518300386
74,8,"Phenyl Sulfoxide",-0.739034969891682
75,8,"Phenyl Sulfoxide",-0.76920519908369
76,7.8,"Phenyl Sulfoxide",-1.11139598317989
77,7.7,"Phenyl Sulfoxide",-0.86395094047555
78,7.6,"Phenyl Sulfoxide",-0.886749543202511
79,7.6,"Phenyl Sulfoxide",-0.790492830753866
80,7.6,"Phenyl Sulfoxide",-0.939648857554515
81,7.6,"Phenyl Sulfoxide",-0.967223911374771
82,15,"Phenyl Sulfoxide",-0.0686118437843986
83,34.3,"Phenyl Sulfoxide",0.900252591569085
84,34.4,"Phenyl Sulfoxide",0.866212066616801
85,34.4,"Phenyl Sulfoxide",0.640934412983852
86,34.4,"Phenyl Sulfoxide",0.72103934406574
87,34.7,"Phenyl Sulfoxide",0.786050662006788
88,34.3,"Phenyl Sulfoxide",1.11320783627241
89,34.5,"Phenyl Sulfoxide",0.721985632248318
90,34.3,"Phenyl Sulfoxide",0.904120409196625
91,34.7,"Phenyl Sulfoxide",0.897828807254885
92,34.7,"Phenyl Sulfoxide",0.487528969988473
93,33.8,"Phenyl Sulfoxide",0.260043571396535
94,33.4,"Phenyl Sulfoxide",0.152503186765934
95,33.5,"Phenyl Sulfoxide",-0.216847259465373
96,33.3,"Phenyl Sulfoxide",-0.255375831000713
97,35,"Phenyl Sulfoxide",-0.080017113655084
98,35.7,"Phenyl Sulfoxide",0.468736355872518
99,34.7,"Phenyl Sulfoxide",0.194038737517946
100,34.2,"Phenyl Sulfoxide",0.24433032783954
1,35.2,"Cytosine",0.44677587478555
2,34.7,"Cytosine",0.913450999932863
3,35,"Cytosine",0.637616997293928
4,30.9,"Cytosine",0.838627225950503
5,24.3,"Cytosine",0.505219241439792
6,18.1,"Cytosine",0.407755268641275
7,13,"Cytosine",-0.0121487830715338
8,10.7,"Cytosine",-0.963186636811824
9,10,"Cytosine",-0.537260204198769
10,9.3,"Cytosine",-1.09116929339702
11,8.9,"Cytosine",-0.453484916333604
12,8.8,"Cytosine",-0.368704847898675
13,8.7,"Cytosine",-0.474771110382325
14,8.7,"Cytosine",-0.421174680679877
15,8.6,"Cytosine",-0.567145910078035
16,8.6,"Cytosine",-0.512185905855003
17,8.8,"Cytosine",-0.415660262559404
18,9,"Cytosine",-0.455175904386932
19,9.2,"Cytosine",-0.432625857078166
20,9.4,"Cytosine",-0.0788311312781697
21,9.7,"Cytosine",-0.828103309169752
22,10,"Cytosine",-0.723330880633989
23,10,"Cytosine",-0.753861157111784
24,9.9,"Cytosine",-0.799471633362046
25,9.9,"Cytosine",-0.844256333754913
26,10.1,"Cytosine",-0.774717675916467
27,10.5,"Cytosine",-0.745775812207463
28,11.6,"Cytosine",-0.677099261004673
29,30.9,"Cytosine",1.46563339255406
30,34.4,"Cytosine",1.56325544290513
31,34.9,"Cytosine",1.52762383386616
32,34.5,"Cytosine",1.95919769875665
33,34.2,"Cytosine",0.478701332877988
34,34.5,"Cytosine",0.771463475653571
35,33.9,"Cytosine",1.00109315474218
36,34.1,"Cytosine",0.941365231583925
37,34.1,"Cytosine",1.08365538195733
38,34.4,"Cytosine",1.28106687563111
39,33.9,"Cytosine",1.04225149846303
40,33.7,"Cytosine",1.38749990905852
41,33.5,"Cytosine",1.8323142661114
42,33.5,"Cytosine",1.44658999290662
43,34.1,"Cytosine",1.7732970694245
44,33.9,"Cytosine",3.25829076734101
45,32.3,"Cytosine",0.809515328941178
46,28.6,"Cytosine",0.961333728221822
47,22.5,"Cytosine",0.51332323026157
48,15.6,"Cytosine",0.339532657947387
49,12.8,"Cytosine",0.245970589720694
50,12.3,"Cytosine",0.0553697168217359
51,11.5,"Cytosine",-0.141115757587672
52,11.2,"Cytosine",-0.107518476533452
53,10.8,"Cytosine",-0.253915390104968
54,10.4,"Cytosine",-0.408313358764796
55,10.2,"Cytosine",-0.309253365388171
56,10,"Cytosine",0.245734668332948
57,9.7,"Cytosine",-0.476181720336136
58,9.3,"Cytosine",-0.530290992855871
59,9.1,"Cytosine",-0.509216298193187
60,8.9,"Cytosine",-0.582490631090825
61,8.6,"Cytosine",-0.597265124681914
62,8.5,"Cytosine",-0.704892029248672
63,8.3,"Cytosine",-0.741170178198296
64,8.1,"Cytosine",-0.935388377595815
65,7.9,"Cytosine",-0.746005627225181
66,7.7,"Cytosine",-0.761848548417708
67,7.6,"Cytosine",-0.763461536466784
68,7.5,"Cytosine",-0.795748302062736
69,7.5,"Cytosine",-0.903768094764726
70,7.5,"Cytosine",-0.921391671022555
71,7.5,"Cytosine",-0.85915313251665
72,7.7,"Cytosine",-0.775207756831139
73,7.9,"Cytosine",-0.939432067439956
74,8,"Cytosine",-0.984605539449753
75,8,"Cytosine",-1.07416856950394
76,7.8,"Cytosine",-0.968965961860378
77,7.7,"Cytosine",-0.970598994030048
78,7.6,"Cytosine",-1.00040838163739
79,7.6,"Cytosine",-1.00141015086617
80,7.6,"Cytosine",-0.95502845527132
81,7.6,"Cytosine",-0.933373694109598
82,15,"Cytosine",-0.659450441181958
83,34.3,"Cytosine",0.778623062918812
84,34.4,"Cytosine",1.44924942570739
85,34.4,"Cytosine",1.60280900842482
86,34.4,"Cytosine",1.62694747514146
87,34.7,"Cytosine",1.94975615817336
88,34.3,"Cytosine",0.678220899611995
89,34.5,"Cytosine",2.0190884054716
90,34.3,"Cytosine",1.95538238516927
91,34.7,"Cytosine",1.79750092066024
92,34.7,"Cytosine",1.63888990390948
93,33.8,"Cytosine",0.119303554602575
94,33.4,"Cytosine",0.62359632357414
95,33.5,"Cytosine",0.0731071829925428
96,33.3,"Cytosine",-0.522951278959162
97,35,"Cytosine",0.211374019362064
98,35.7,"Cytosine",0.474089228892728
99,34.7,"Cytosine",1.02312227728823
100,34.2,"Cytosine",0.217259049428403
1,35.2,"Isopropyl Î-D-Galactopyranosid",-0.849686415325301
2,34.7,"Isopropyl Î-D-Galactopyranosid",-0.817673740738983
3,35,"Isopropyl Î-D-Galactopyranosid",-0.968136614757339
4,30.9,"Isopropyl Î-D-Galactopyranosid",-0.902252075315739
5,24.3,"Isopropyl Î-D-Galactopyranosid",-0.95806453789789
6,18.1,"Isopropyl Î-D-Galactopyranosid",-0.758812760674956
7,13,"Isopropyl Î-D-Galactopyranosid",0.426944469100671
8,10.7,"Isopropyl Î-D-Galactopyranosid",-0.300654721205167
9,10,"Isopropyl Î-D-Galactopyranosid",0.944809371740924
10,9.3,"Isopropyl Î-D-Galactopyranosid",0.42307482140949
11,8.9,"Isopropyl Î-D-Galactopyranosid",0.601946056975627
12,8.8,"Isopropyl Î-D-Galactopyranosid",0.201784741028954
13,8.7,"Isopropyl Î-D-Galactopyranosid",0.825952705424144
14,8.7,"Isopropyl Î-D-Galactopyranosid",0.593758002136158
15,8.6,"Isopropyl Î-D-Galactopyranosid",0.492527158731858
16,8.6,"Isopropyl Î-D-Galactopyranosid",0.621001650797134
17,8.8,"Isopropyl Î-D-Galactopyranosid",0.322328892226192
18,9,"Isopropyl Î-D-Galactopyranosid",0.861702478277104
19,9.2,"Isopropyl Î-D-Galactopyranosid",1.0667058725526
20,9.4,"Isopropyl Î-D-Galactopyranosid",1.08290127646916
21,9.7,"Isopropyl Î-D-Galactopyranosid",1.16197935181327
22,10,"Isopropyl Î-D-Galactopyranosid",0.905141305126233
23,10,"Isopropyl Î-D-Galactopyranosid",0.977181233662981
24,9.9,"Isopropyl Î-D-Galactopyranosid",0.772702990688959
25,9.9,"Isopropyl Î-D-Galactopyranosid",0.586069552952817
26,10.1,"Isopropyl Î-D-Galactopyranosid",0.596834728366449
27,10.5,"Isopropyl Î-D-Galactopyranosid",0.761573851135675
28,11.6,"Isopropyl Î-D-Galactopyranosid",0.645576770566468
29,30.9,"Isopropyl Î-D-Galactopyranosid",-1.02878698782329
30,34.4,"Isopropyl Î-D-Galactopyranosid",-1.03404166981269
31,34.9,"Isopropyl Î-D-Galactopyranosid",-1.02492455913085
32,34.5,"Isopropyl Î-D-Galactopyranosid",-0.760855784447559
33,34.2,"Isopropyl Î-D-Galactopyranosid",-0.909202969457236
34,34.5,"Isopropyl Î-D-Galactopyranosid",-1.03457208832701
35,33.9,"Isopropyl Î-D-Galactopyranosid",-0.978230534624645
36,34.1,"Isopropyl Î-D-Galactopyranosid",-1.02732407112099
37,34.1,"Isopropyl Î-D-Galactopyranosid",-0.934754899970222
38,34.4,"Isopropyl Î-D-Galactopyranosid",-1.02757100163192
39,33.9,"Isopropyl Î-D-Galactopyranosid",-1.05963421523654
